"Acanthocinus_griseus" "Aderus_populneus" "Ampedus_nigrinus" "Anaspis_frontalis" "Anaspis_rufilabris" "Anaspis_thoracica" "Anastrangalia_dubia" "Anisotoma_castanea" "Anisotoma_humeralis" "Anthaxia_helvetica" "Anthaxia_quadripunctata" "Anthribus_albinus" "Arhopalus_rusticus" "Atheta_picipes" "Atomaria_turgida" "Bibloporus_bicolor" "Bitoma_crenata" "Callidium_violaceum" "Cerylon_ferrugineum" "Cis_dentatus" "Corticaria_abietorum" "Corticaria_interstitialis" "Corticaria_lateritia" "Corticaria_longicollis" "Corticeus_linearis" "Corymbia_rubra" "Cryphalus_abietis" "Cryptophagus_cylindrus" "Crypturgus_hispidulus" "Crypturgus_pusillus" "Crypturgus_subcribrosus" "Curtimorda_maculosa" "Platysoma_angustatum" "Dasytes_plumbeus" "Diacanthous_undulatus" "Dinaraea_aequata" "Dryocoetes_autographus" "Dryocoetes_hectographus" "Epuraea_angustula" "Epuraea_binotata" "Epuraea_boreella" "Epuraea_deubeli" "Epuraea_laeviuscula" "Epuraea_marseuli" "Epuraea_pygmaea" "Epuraea_silacea" "Epuraea_terminalis" "Epuraea_thoracica" "Euryusa_castanoptera" "Gabrius_splendidulus" "Glischrochilus_quadripunctatus" "Gnathotrichus_materiarius" "Gyrophaena_boleti" "Hadreule_elongatulum" "Homalota_plana" "Hylastes_brunneus" "Hylastes_cunicularius" "Hylecoetus_dermestoides" "Hylobius_abietis" "Hylurgops_palliatus" "Ips_typographus" "Leptusa_pulchella" "Litargus_connexus" "Malthodes_mysticus" "Melanotus_castanipes" "Micrambe_abietis" "Microscydmus_minimus" "Monochamus_sutor" "Nemosoma_elongatum" "Nudobius_lentus" "Orthoperus_atomus" "Orthoperus_punctatus" "Orthotomicus_laricis" "Phloeocharis_subtilissima" "Phloeonomus_pusillus" "Phloeopora_bernhaueri" "Phloeopora_testacea" "Phloeostiba_lapponicus" "Phyllodrepa_linearis" "Pissodes_harcyniae" "Pityogenes_bidentatus" "Pityogenes_chalcographus" "Pityogenes_quadridens" "Pityophagus_ferrugineus" "Placusa_atrata" "Placusa_complanata" "Placusa_depressa" "Placusa_incompleta" "Placusa_tachyporoides" "Plectophloeus_fischeri" "Plegaderus_vulneratus" "Pogonocherus_fasciculatus" "Polygraphus_poligraphus" "Pteryngium_crenatum" "Pytho_depressus" "Quedius_plagiatus" "Rabocerus_foveolatus" "Rhagium_inquisitor" "Rhizophagus_bipustulatus" "Rhizophagus_cribratus" "Rhizophagus_depressus" "Rhizophagus_dispar" "Rhizophagus_ferrugineus" "Rhizophagus_nitidulus" "Rhizophagus_parallelocollis" "Rhyncolus_ater" "Salpingus_ruficollis" "Scaphisoma_agaricinum" "Serropalpus_barbatus" "Silvanus_bidentatus" "Tachyta_nana" "Tetropium_castaneum" "Thanasimus_femoralis" "Thanasimus_formicarius" "Thanasimus_pectoralis" "Xyleborus_dispar" "Xyleborus_saxeseni" "Xylita_livida" "Xyloterus_domesticus" "Xyloterus_lineatus"
"Micrambe_abietis" 0.177487046632124 0.422406447898676 0.372940156193313 0.318874085054174 0.32930154619407 0.315506209406505 0.317294185377087 0.239337274699969 0.27856007262743 0.222723196492626 0.212538970816173 0.261247382431949 0.268932066781808 0.290464549868429 0.040793144679155 0.35663433860325 0.259569771046455 0.205259067357513 0.214850316637881 0.143055555555556 0.0511270537177273 0.20464173420132 0.22123920552677 0.298750514035233 0.133950223639343 0.324879101899827 0.147865683539259 0.0813112793941809 0.19640195296931 0.147179155041849 0.391009255568841 0.296527168858775 0.156690580559924 0.277757833696287 0.413834418316284 0.359716686594925 0.178223395775209 0.178819250697489 0.175969509764847 0.179831716930162 0.142759067357513 0.230777202072539 0.179855520127541 0.179738054116292 0.245643682742128 0.34101722689779 0.2049303618086 0.136126943005181 0.24285771223595 0.367103190406554 0.156980014818135 0.128626943005181 0.251003941366636 0.255839612335344 0.219553828439839 0.17630829015544 0.175531088082902 0.310259067357513 0.20869170984456 0.224195894778796 0.191823546344272 0.309008901263053 0.139173451778411 0.285543187422492 0.479470646428466 0 0.377862805013064 0.270080709445994 0.151681944998007 0.205746423984766 0.200918692711813 0.192724571808157 0.127512953367876 0.233960852027087 0.1829432930173 0.387809773703556 0.183442717328728 0.215942828041274 0.390400447278686 0.143067955360701 0.0887285771223595 0.157913954225958 0.0944280589876445 0.168989637305699 0.227024489615163 0.195256188831318 0.171629245826137 0.228319826402728 0.239524489615163 0.409605383596882 0.148430792020207 0.114261658031088 0.134054404145078 0.199978521766087 0.277147491253709 0.34551138121639 0.147681347150259 0.31674848323812 0.228023338204685 0.338399080756849 0.168391789557593 0.243632146494841 0.213474491829414 0.265297626969944 0.356876055737492 0.317973881343089 0.240362805013064 0.280689074869299 0.257513064080422 0.206837385412515 0.285848316416403 0.210531088082902 0.180474403259377 0.200021177742717 0.198646127922072 0.131813471502591 0.146876387875129 0.271018998272884 0.168650856915106 0.121448926735233
"Microscydmus_minimus" 0.325349851645188 0.215456357114388 0.175731736105522 0.19038768368946 0.200815144829356 0.187019808041792 0.336268101501262 0.212499225012178 0.17172202293964 0.470586001505691 0.450401775829237 0.226045474394586 0.332350427350427 0.120293166847305 0.337069660333909 0.0827669279482751 0.202988131615075 0.338121872370577 0.163012488375183 0.259807249457508 0.326735751295337 0.173221070811744 0.181623599486294 0.104112290977831 0.351813028652407 0.299408573579558 0.396920198396882 0.37347460254196 0.246460852043754 0.372606726894292 0.635400557991232 0.221056640538506 0.241220052272988 0.223239686342684 0.270329701961826 0.127323081351579 0.280701585403658 0.321297440325938 0.243832314777911 0.278031088082902 0.260621872370577 0.247085602940525 0.247718325140605 0.255378636907134 0.362988353040166 0.157512510543333 0.227408551437049 0.273989748018245 0.142258978787476 0.115661966140986 0.246271391231199 0.306489748018245 0.18839732518489 0.298946269600797 0.207416633452903 0.284171095168504 0.283393893095966 0.288121872370577 0.316554514857624 0.255135622868783 0.299686351357336 0.0755896550453478 0.241798161524808 0.162526871476582 0.232262226340676 0.377862805013064 0 0.427943514459058 0.269544750011071 0.226002391390992 0.207713343070482 0.215907463974137 0.30537575838094 0.143901952985977 0.219919511995764 0.52567257871662 0.19908330011957 0.206364421416235 0.52826325229175 0.325930760373765 0.346591382135424 0.347555688393944 0.338819361410035 0.236852442318764 0.186393870953456 0.19089677162216 0.206233559186927 0.185098534165892 0.198893870953456 0.0701804983392586 0.229432012992857 0.372124463044152 0.311917209158142 0.177884283246977 0.308087219343696 0.142006664928599 0.265544152163323 0.342901886541783 0.19605708338869 0.135846745380169 0.236254594570657 0.171665891678845 0.204414219919401 0.12655481534882 0.195911021894145 0.201453291944188 0.179080310880829 0.189481422451457 0.296230569948186 0.194700190425579 0.199637047385023 0.348393893095966 0.276114986050219 0.267090331933559 0.265715282112913 0.246049333510473 0.230986417137935 0.245548469952615 0.221129046543554 0.290740303148297
"Monochamus_sutor" 0.10259366281387 0.47248715734467 0.329134855276613 0.317555830769598 0.307128369629702 0.320923706417267 0.196675412957796 0.396982750985342 0.43775995305788 0.177357512953368 0.159763960852044 0.216183754364472 0.10077443425889 0.413291373304061 0.310873854125149 0.406715048049245 0.224955382843984 0.0898216420884815 0.264931026083876 0.28813626500155 0.321207763163722 0.374722443647314 0.286319914972765 0.363831223481227 0.26501937469554 0.2085349408795 0.156023316062176 0.194468911917098 0.181482662415305 0.135336787564767 0.424166888091758 0.206886873920553 0.18672346218607 0.298989542416374 0.259536889420309 0.377543510030557 0.147241929055401 0.156646074133121 0.184111199681148 0.309912426376157 0.167321642088481 0.255857911518533 0.180225189318454 0.197564877551924 0.218801315265046 0.456072029608033 0.222757185244232 0.173953766440813 0.285684535671582 0.38920462524115 0.18167212322786 0.211453766440813 0.42108465081263 0.348997244858261 0.2649713254506 0.143772419290554 0.144549621363093 0.219821642088481 0.111388999601435 0.203577122359506 0.150479385323945 0.352353859413711 0.30614535293425 0.290416642982476 0.337219749656844 0.270080709445994 0.427943514459058 0 0.158398764447987 0.201941123068066 0.345285116457807 0.352805281254152 0.142567756078119 0.284041561473081 0.208024002463294 0.45889486736637 0.228860214339489 0.266023537487268 0.43130419379124 0.127012754085293 0.181352132323635 0.160943381587337 0.189124153049023 0.191091072140295 0.277105199061158 0.237046742836898 0.221709955272131 0.278400535848722 0.264605199061158 0.434686093042877 0.198511501466202 0.155819051414906 0.136026305300917 0.370059231212081 0.164300739559807 0.31670608029969 0.242399362295735 0.165041627917276 0.231886431070369 0.353635230617351 0.191688919888402 0.256277622780213 0.223529294539657 0.301388699110239 0.349340184872605 0.288028684053332 0.248863203578229 0.450769784315294 0.131712944510872 0.233243324033479 0.228306467074036 0.0795496213630929 0.151828528408839 0.160853182525499 0.162228232346145 0.221894180948585 0.236957097321124 0.207395044506443 0.246814467915504 0.177203211310761
"Nemosoma_elongatum" 0.0811897170187326 0.394088392896683 0.276642826579921 0.239157066321611 0.253729605181715 0.242524941969279 0.220996855763695 0.278583986537354 0.319361188609893 0.201041251494619 0.180857025818166 0.179235767118558 0.172634737168416 0.254892608856074 0.192475089677162 0.248316283601258 0.128095079934458 0.108961737744121 0.106532261635889 0.194737500553563 0.202808998715734 0.256323679199327 0.192921150524777 0.27043245903324 0.106620610247553 0.228581772286435 0.16416301315265 0.137608609007573 0.128083897967318 0.143476484655241 0.407306585182233 0.190026571011027 0.0283246977380829 0.165590777968387 0.317537088702892 0.244144745582569 0.0938431646074133 0.103247309685134 0.0507124352331606 0.15151366192817 0.0339228776404942 0.122459147070546 0.0468264248704663 0.0641661131039369 0.12194101235552 0.297673265160046 0.0893584207962446 0.0405550019928258 0.127285771223595 0.230805860793162 0.0232733587798725 0.0930550019928258 0.302685886364643 0.292136941948736 0.106572561002613 0.0903736548425667 0.0911508569151056 0.213961737744121 0.112394380231168 0.150178357911518 0.0970806208759576 0.193955094965723 0.187746588486263 0.157017878534489 0.383173316815075 0.151681944998007 0.269544750011071 0.158398764447987 0 0.0694490943713742 0.18688635200982 0.194406516806164 0.0641689916301315 0.125642797025094 0.0746252380153071 0.362034564456844 0.0704614498915017 0.107624773039281 0.359443890881715 0.0563860103626943 0.102953367875648 0.107544617139349 0.110725388601036 0.0326923076923077 0.11870643461317 0.078647978388911 0.0633111908241442 0.120001771400735 0.13120643461317 0.301287328594889 0.0401127370182144 0.117964328417696 0.0826275408529294 0.251660466764094 0.180850161640317 0.209214051602998 0.109000597847748 0.220451153624729 0.153487666622382 0.220236466169364 0.0332901554404145 0.122878858332226 0.09013053009167 0.142989934662251 0.270941420424618 0.234629919605345 0.115464439130242 0.332371019867306 0.16121573446703 0.0748445595854922 0.15644616416451 0.11423375846951 0.0287924582613702 0.0637238481293255 0.0469641829240645 0.103495416500598 0.118558332873137 0.174721668659492 0.128415703467517 0.083804446862774
"Nudobius_lentus" 0.099347460254196 0.36593064966122 0.217193732208547 0.242427894486148 0.257000433346251 0.245795770133816 0.176932376776936 0.245041627917275 0.285818829989814 0.254946304415216 0.237352752313892 0.169786672747183 0.128570258181657 0.211350250235995 0.231154953279306 0.204773924981179 0.12532195208361 0.112119480979585 0.0883745184004252 0.176579757318099 0.219266640095656 0.222781320579248 0.164763407289314 0.242274715797777 0.176069704618927 0.184517293299677 0.233612107524025 0.207057703378947 0.146763761569461 0.212925579026615 0.476755679553607 0.177253443160179 0.0644404588094571 0.197433034732924 0.248087994331518 0.200602386962491 0.0925230282095567 0.141927173287277 0.0701615296045348 0.167971303308091 0.087987356627253 0.116523626057305 0.0662755192418405 0.0760083698684735 0.191390106726894 0.254130906539967 0.128038284398388 0.0946194809795846 0.105965634825738 0.187263502173083 0.0487664091666312 0.127119480979585 0.259143527744564 0.279363814097888 0.110637039989372 0.0944381338293255 0.0952153359018644 0.182119480979585 0.0905521234666313 0.138858221513662 0.101145099862716 0.150412736345645 0.191017416650799 0.14490409131441 0.3137242224437 0.205746423984766 0.226002391390992 0.201941123068066 0.0694490943713742 0 0.203343993389741 0.210864158186086 0.11823347061689 0.124151720489631 0.0731341614798437 0.431483658828218 0.102303706656038 0.0963046366414242 0.428892985253089 0.11806308400868 0.172402462247022 0.176993711510724 0.18017448297241 0.0367567866790665 0.0973862982153137 0.0504902351534476 0.0351534475886808 0.0986816350028785 0.109886298215314 0.257744969974811 0.0656057874049732 0.156484765953678 0.136692019839688 0.218118108144015 0.143623289491165 0.139764957231624 0.163065076834507 0.161002059253355 0.119945308002303 0.176694107549285 0.0527392498117887 0.0893364997121474 0.0788103936938134 0.130876147442173 0.258827633204539 0.222516132385266 0.131922080510163 0.315495327947228 0.131766640095656 0.0942936539568664 0.153673036313662 0.122391501704973 0.065656636110004 0.0410879405425668 0.0474849114473097 0.157559895487357 0.144051383259895 0.135838536822993 0.11709556706966 0.109297497249533
"Orthoperus_atomus" 0.252691453643937 0.380734467024248 0.226166541201707 0.279792777754876 0.290220238894772 0.276424902107207 0.303609703500011 0.132563659708363 0.171786457635824 0.37364188920444 0.353457663527986 0.209101362093335 0.299692029349176 0.111993743153747 0.160125548032658 0.159498029311127 0.250329733613824 0.280463474369326 0.210354090373932 0.147148851456257 0.149791638994086 0.140562672810493 0.218012820507265 0.290342781865469 0.254868916351156 0.285797794600529 0.299976086095631 0.276530490240709 0.183802454042503 0.275662614593041 0.53845644568998 0.257445861559477 0.191894987571737 0.206295574041433 0.267060803324678 0.172943071603319 0.238043187402407 0.238639042324687 0.21117391677666 0.18108697578165 0.177963474369326 0.264427204939274 0.215059927139354 0.192720238905883 0.280329955038915 0.159371816983107 0.224750153435798 0.177045635716994 0.239600580786225 0.180329575414948 0.192184421829948 0.243831350016994 0.134969696414408 0.248986284310657 0.254758235451652 0.251512697167253 0.250735495094715 0.385463474369326 0.283896116856373 0.191707994098302 0.267027953356085 0.178645542732986 0.187711192123557 0.188439902075331 0.332697031436861 0.200918692711813 0.207713343070482 0.345285116457807 0.18688635200982 0.203343993389741 0 0.00819412090365572 0.208431646079689 0.174576888284726 0.170594447294513 0.508728466415369 0.196424902118318 0.173706023414984 0.511319139990499 0.228986648072514 0.249647269834172 0.250611576092693 0.241875249108784 0.204194044317513 0.243735472952205 0.208238373620909 0.183575161185676 0.242440136164641 0.256235472952205 0.215059747879888 0.175345043591606 0.275180350742901 0.214973096856891 0.145225885245726 0.275428821342445 0.158737766224784 0.248600039862072 0.310243488540532 0.243398685387439 0.202419116609687 0.203596196569406 0.219007493677594 0.17175582191815 0.152467845947569 0.210102440745886 0.196597091773706 0.176421912879578 0.172879190447642 0.233572171946935 0.242041792424328 0.246978649383772 0.285735495094715 0.193456588048968 0.213003362532308 0.211628312711662 0.243390935509222 0.256899447736683 0.231937690973586 0.268470648542303 0.236653333747046
"Orthoperus_punctatus" 0.260211618440282 0.38825501279837 0.233687086975829 0.287313323528998 0.297740784668894 0.283945447881329 0.311129868296355 0.140084205482485 0.179307003409946 0.365447768300784 0.34526354262433 0.216621526889679 0.30721219414552 0.119513907950091 0.151931427129002 0.167018575085249 0.257849898410168 0.28798363916567 0.217874255170276 0.154669016252602 0.14159751809043 0.148082837606838 0.225533366281387 0.297863327639591 0.2466747954475 0.293318340374651 0.291781965191975 0.268336369337053 0.191322618838847 0.267468493689385 0.530262324786325 0.264966407333599 0.199415152368082 0.213815738837777 0.2745813490988 0.180463617377441 0.245563352198751 0.246159207121031 0.218694081573004 0.172892854877995 0.18548363916567 0.271947369735618 0.222580091935698 0.200240403702228 0.28785011983526 0.16689236275723 0.232270318232142 0.178851514813339 0.247120745582569 0.18785012118907 0.199704586626292 0.251351514813339 0.142489861210752 0.256506830084779 0.262278400247996 0.259032861963598 0.258255659891059 0.39298363916567 0.291416281652717 0.199228158894646 0.274548118152429 0.186166088507108 0.195231356919902 0.195960066871675 0.340217577210983 0.192724571808157 0.215907463974137 0.352805281254152 0.194406516806164 0.210864158186086 0.00819412090365572 0 0.210237525176033 0.18209705308107 0.178114612090857 0.500534345511713 0.203945066914663 0.181226188211328 0.503125019086843 0.225792527168859 0.241453148930517 0.242417455189037 0.233681128205128 0.211714209113857 0.25125563774855 0.215758538417253 0.19109532598202 0.249960300960985 0.26375563774855 0.22258029365401 0.18286520838795 0.266986229839245 0.216778975953235 0.152746050042071 0.282948986138789 0.166258311998906 0.240405918958416 0.317763653336876 0.250918850183783 0.209939281406032 0.21111636136575 0.226527658473938 0.179275986714494 0.159988010743913 0.217622986520008 0.20411725657005 0.183942077675922 0.180399736221764 0.24109233674328 0.249561957220672 0.254498814180116 0.293255659891059 0.200976752845312 0.220523527328652 0.219148477508007 0.250911100305567 0.264419612533028 0.239458236747708 0.275990813338647 0.24417349854339
"Orthotomicus_laricis" 0.0499740932642487 0.349919401266551 0.245427202825437 0.19498807469148 0.209560613551583 0.198355950339148 0.189781232009211 0.274414994907223 0.315192196979762 0.165210243124751 0.145026017448297 0.133734429064074 0.141419113413932 0.290723617225942 0.168306098047031 0.284147291971126 0.179310703688942 0.0777461139896373 0.142363270005757 0.190568508923431 0.178640007085603 0.252154687569195 0.188752158894646 0.266263467403109 0.137836234002037 0.197366148531952 0.115378636907134 0.128824232762057 0.0839149063371861 0.094692108409725 0.358522208936717 0.169014215490899 0.0795403214925667 0.190244880328411 0.286321464948408 0.279975753952438 0.0507104424073336 0.059078318055002 0.101928058987644 0.167344670298038 0.0697538860103627 0.158290155440414 0.0980420486249502 0.0999971214738054 0.173156636110004 0.333504273529914 0.125189429166113 0.0563860103626943 0.163116779593463 0.279590237038678 0.0694670614502591 0.0888860103626943 0.298516894734511 0.303352565703219 0.142403569372481 0.0487953367875648 0.0480181347150259 0.182746113989637 0.0811787564766839 0.106009366281387 0.0643105929763961 0.229786103335592 0.183577596856131 0.198030234054617 0.351957693060591 0.127512953367876 0.30537575838094 0.142567756078119 0.0641689916301315 0.11823347061689 0.208431646079689 0.210237525176033 0 0.161473805394963 0.110456246385176 0.393250188211328 0.10629245826137 0.143455781409149 0.390659514636198 0.0205550019928258 0.0541689916301315 0.0587602408938333 0.0619410123555201 0.0814766839378238 0.154537442983039 0.11447898675878 0.0991421991940127 0.155832779770604 0.167037442983039 0.337118336964758 0.0759437453880829 0.0667487046632124 0.0184585492227979 0.247491475133962 0.149634537885833 0.257998427848514 0.124831606217617 0.189235529870245 0.10931867499225 0.256067474539232 0.0845057791948983 0.158709866702095 0.125961538461538 0.17882094303212 0.229363102369616 0.190460927975214 0.152849851645188 0.328202028237175 0.130000110712546 0.126060183339976 0.207661787918994 0.0830181347150259 0.0929614498915017 0.112508224374842 0.111133174554196 0.0993264248704663 0.114389341243005 0.143506044905009 0.124246711837385 0.0796354552326425
"Phloeocharis_subtilissima" 0.181447898659211 0.271554404161744 0.184678786031511 0.135374619592372 0.145802080732268 0.132006743944703 0.209032815215285 0.251075904538167 0.210298702465628 0.326684048519713 0.30649982284326 0.120605059870147 0.20511514106445 0.142203179706627 0.270090784271009 0.122673486576164 0.0757528453290974 0.1942199193846 0.0357772020892055 0.154794185393754 0.259756875232437 0.130680882174233 0.148832757644761 0.144789662008146 0.20791107566643 0.216617731738025 0.256127053701061 0.229572649555983 0.184663323131112 0.235440525203651 0.499270625730643 0.188265798696973 0.0973180992870112 0.0971155111344847 0.305573048154482 0.131455316433123 0.158850914502296 0.192780102724576 0.116597028491933 0.211052212020001 0.1167199193846 0.169850316654548 0.120483038854628 0.111476683921157 0.219086400054189 0.192755856735988 0.0988912138356871 0.130087795032268 0.103485230963037 0.138841820244752 0.102369438245222 0.162587795032268 0.177043089339549 0.261878760308257 0.0801813471669257 0.156935808882527 0.156158606809988 0.2108865860846 0.189319228571646 0.204823413505883 0.172451065071359 0.080747531101251 0.0978962085388313 0.0620437219606904 0.291209276266664 0.233960852027087 0.143901952985977 0.284041561473081 0.125642797025094 0.124151720489631 0.174576888284726 0.18209705308107 0.161473805394963 0 0.076017559009787 0.381770625730643 0.0551813471335924 0.156052212053335 0.384361299305772 0.182028807387788 0.202689429149446 0.203653735407967 0.202689429149446 0.109617156032786 0.0845432000520947 0.113661485336183 0.0889982729009499 0.0832478632645299 0.0970432000520947 0.175644531569795 0.0881207335820092 0.228222510058175 0.168015256172165 0.127572073884077 0.257775009980796 0.197250011054588 0.121642199177346 0.261820446409652 0.0842064124873278 0.135534536017269 0.10901930828468 0.0598152207774833 0.154102010556501 0.0595759392859196 0.17337659027569 0.134474415881287 0.112101434817929 0.211391435277446 0.229251693885286 0.0674649041396019 0.0724017610990456 0.204491940109988 0.132213033064242 0.123188378947582 0.121813329126936 0.102147380524496 0.0870844641519574 0.162757628111082 0.109278375642193 0.14683835016232
"Phloeonomus_pusillus" 0.130430339649424 0.344981289596402 0.258105671466168 0.208801505027029 0.194228966166926 0.205433629379361 0.177459700649942 0.244502789972824 0.283725587900286 0.250666489509926 0.230482263833473 0.194031945304805 0.154097582054663 0.215630065141285 0.2206276294063 0.198691045585951 0.10473528631931 0.118202360374813 0.0657959125094703 0.123221070828411 0.20873931622265 0.20669844118402 0.11829591250947 0.195807221017933 0.156893516656643 0.210044617172683 0.182700168266403 0.181145764121325 0.111236437696455 0.162013639768994 0.450843740295986 0.181692684131631 0.0463005402772242 0.145542396569142 0.273999933589139 0.17988220186778 0.0828333554925092 0.116762543714789 0.0405794694821465 0.160034653010214 0.0407023603748129 0.0938327576447611 0.0444654798448408 0.0354591249113702 0.168068841044402 0.266182742170646 0.1028736548259 0.0540702360224813 0.132467671953251 0.21226870567941 0.0513518792354347 0.111570236022481 0.253060648349336 0.257896319318044 0.109163788157139 0.0809182498727403 0.0801410478002015 0.239869027074813 0.113301669561859 0.128805854496096 0.0964335060615717 0.154174416535908 0.149100871751267 0.110470607395348 0.364636161701322 0.1829432930173 0.219919511995764 0.208024002463294 0.0746252380153071 0.0731341614798437 0.170594447294513 0.178114612090857 0.110456246385176 0.076017559009787 0 0.410753066720856 0.0841637881238054 0.105034653043548 0.388343740295986 0.131011248378001 0.151671870139659 0.12763617639818 0.154262543714789 0.0585995970229994 0.113525641042308 0.0626439263263961 0.0379807138911629 0.114820977829872 0.101025641042308 0.226662090579582 0.0396938481473518 0.152204951048388 0.0919976971623777 0.202035228748787 0.181757450971009 0.165676896489245 0.125624640167559 0.185802887399865 0.113188853477541 0.158564596029704 0.0580017492748926 0.0637976617676963 0.078084451546714 0.115225046942799 0.246803475710347 0.182901301315945 0.116083875808142 0.284818320712103 0.153234134875499 0.0964473451298149 0.106013831689259 0.128474381100201 0.0561954740544551 0.047170819937795 0.0457957701171494 0.131647956229735 0.118139444002274 0.13118451354574 0.138260816632406 0.0708207911525331
"Phloeopora_bernhaueri" 0.443224281475577 0.650216221602232 0.558677391036765 0.504611319897626 0.515038781037523 0.501243444249958 0.583031420220539 0.625074509543421 0.584297307470882 0.411537354413002 0.379130906514326 0.446984617275402 0.53466930162526 0.516201784711882 0.428602918382711 0.504444112306807 0.32838392896683 0.470996302200965 0.362660090341437 0.530865329259112 0.438936827421283 0.512451507904876 0.529048979230326 0.526560287738789 0.255413954209291 0.59061633674328 0.338752380319738 0.31219797617466 0.464211726672866 0.338065851822328 0.125272020725389 0.485341326779151 0.367043200018761 0.423495068539739 0.679571653159736 0.505453921438377 0.443960630618662 0.444556485540941 0.386840263938709 0.407641490633718 0.370050706346043 0.458586975776095 0.390208139586378 0.405475288959745 0.242684225676454 0.566754461741243 0.32844537442983 0.361864177848634 0.388594947079403 0.512840425250007 0.382717249661587 0.409364177848634 0.558813715070192 0.541726309115823 0.320846618838847 0.442045524998893 0.441268322926354 0.495996302200965 0.474428944688012 0.489933129622249 0.435338558965502 0.454746136106505 0.444910686621864 0.431280422265945 0.665207881271919 0.387809773703556 0.52567257871662 0.45889486736637 0.362034564456844 0.431483658828218 0.508728466415369 0.500534345511713 0.393250188211328 0.381770625730643 0.410753066720856 0 0.32917995217218 0.399308157300385 0.0275906735751295 0.393420574819538 0.339081196581197 0.388116890322676 0.346853217306585 0.394726872149152 0.339278707763164 0.420993423674771 0.399439019529693 0.340574044550728 0.351778707763164 0.557415157300438 0.376240565723763 0.37999889287454 0.39979163898853 0.507788295469643 0.498440281652717 0.571248616059842 0.293418581993711 0.582485718081573 0.413760573048138 0.484136315600301 0.37874440901643 0.389369381338293 0.439211726672867 0.411034861813396 0.517613290580944 0.503711116186542 0.386100039856516 0.588498848572856 0.523250298923874 0.337190004871352 0.354662474336779 0.476268322926354 0.390827022718214 0.42575841258617 0.408998747380909 0.359623245206147 0.374686161578686 0.536756233116337 0.394388091758558 0.427186161578686
"Phloeopora_testacea" 0.136266551525619 0.323626943005181 0.229497438864585 0.175431367725446 0.185858828865342 0.172063492077778 0.253851468048359 0.295894557371241 0.255117355298702 0.271502701386121 0.251318475709667 0.132090379403222 0.20548934945308 0.187021832539701 0.224235862007883 0.177854833709756 0.0761270537177273 0.164038572251007 0.0360708117443869 0.204276050662061 0.212347548824233 0.185862229307825 0.202459700633276 0.199971009141739 0.153765997962889 0.2614363845711 0.211308400867986 0.184753996722909 0.159844670298038 0.190621872370577 0.454451972897569 0.233084451530047 0.0754700854534188 0.108600830667559 0.350391700987556 0.176273969266197 0.137002900668704 0.137598755590984 0.0978578229484965 0.161052212036668 0.0656836499712147 0.154219919401267 0.0986350250210354 0.0762953367875648 0.169086400070856 0.237574509569062 0.0437098667020947 0.0749064478986759 0.0816372171294451 0.183660473077826 0.0757595197116293 0.127406447898676 0.232224436473141 0.317060107441849 0.0583333333333333 0.135087795048935 0.134310592976396 0.189038572251007 0.167471214738054 0.182975399672291 0.150603051237766 0.125566183934325 0.117285138594761 0.102100470093765 0.336027929099739 0.183442717328728 0.19908330011957 0.228860214339489 0.0704614498915017 0.102303706656038 0.196424902118318 0.203945066914663 0.10629245826137 0.0551813471335924 0.0841637881238054 0.32917995217218 0 0.139385545370001 0.32917995217218 0.126847460254196 0.150098755590984 0.154690004854685 0.157870776316372 0.087769142199194 0.0704672069438909 0.0918134715025907 0.0728497409326425 0.0717625437314556 0.0829672069438909 0.230825878703388 0.071873509348935 0.173041162924583 0.11438831318365 0.181199016872592 0.235926996147203 0.242068663887662 0.0664608520437536 0.253305765909393 0.0845806208759577 0.154956363428121 0.0871712944510872 0.0601894291661131 0.132253996722909 0.0818549096412161 0.213433338408764 0.174531164014362 0.0569200876843364 0.261909569975805 0.194070346751694 0.0456168903060095 0.102405599087675 0.169310592976396 0.0770316859306496 0.0965784604139896 0.095203410593344 0.0552561888313184 0.0703191052038572 0.207576280944157 0.0874303618086002 0.120228431628728
